species,Genus,Family,Order,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Inference,Habitat,Trophic.Level,Trophic.Niche,Primary.Lifestyle
Rhytipterna_simplex,Rhytipterna,Tyrannidae,Passeriformes,22.7,13.5,7.1,6.4,21.3,96.8,16,79.5,16.8,95.3,31.8,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Satrapa_icterophrys,Satrapa,Tyrannidae,Passeriformes,16.8,10.8,4.2,4,18.8,86.6,19.6,67.1,22.6,68.7,21.5,Dunning,NO,Shrubland,Carnivore,Invertivore,Insessorial
Sayornis_nigricans,Sayornis,Tyrannidae,Passeriformes,18.1,9.9,5.9,4,17.4,86.3,19.4,68.9,22,77.2,18.6,Dunning,NO,Rock,Carnivore,Invertivore,Insessorial
Sayornis_phoebe,Sayornis,Tyrannidae,Passeriformes,17.4,9.7,5.5,4.1,17.7,83.9,17.4,66.7,20.6,70.1,19.7,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Sayornis_saya,Sayornis,Tyrannidae,Passeriformes,19.5,11.3,5.4,4.2,20.2,104.4,26.8,77.7,25.6,79.8,20.9,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Serpophaga_cinerea,Serpophaga,Tyrannidae,Passeriformes,12.2,5.7,3,2.7,16.7,56.1,8.6,47.5,15.4,47.7,8.3,Dunning,NO,Riverine,Carnivore,Invertivore,Insessorial
Serpophaga_griseicapilla,Serpophaga,Tyrannidae,Passeriformes,11.4,5.8,3,2.6,14.9,49,8.6,40.4,17.5,46,6.6,DataFromSplit,NO,NA,Carnivore,Invertivore,Insessorial
Serpophaga_hypoleuca,Serpophaga,Tyrannidae,Passeriformes,11.3,6.3,3.1,2.6,17.1,47.1,7.6,39.5,16.1,45.1,6.1,Dunning,NO,Shrubland,Carnivore,Invertivore,Insessorial
Serpophaga_nigricans,Serpophaga,Tyrannidae,Passeriformes,13.1,7.9,3.1,3.2,17.8,57.5,8,49.5,13.8,51,8.5,Dunning,NO,Shrubland,Carnivore,Invertivore,Insessorial
Serpophaga_subcristata,Serpophaga,Tyrannidae,Passeriformes,10.4,5.9,3.1,2.9,16.4,48.1,7,41.2,14.5,47.4,6.6,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Silvicultrix_diadema,Silvicultrix,Tyrannidae,Passeriformes,12.7,6.8,4.1,3.5,19.3,63,11,52.4,17.3,55.1,11.5,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Silvicultrix_frontalis,Silvicultrix,Tyrannidae,Passeriformes,12.1,6.3,3.5,3.3,21,65.2,9.5,55.5,14.7,57.5,10,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Silvicultrix_jelskii,Silvicultrix,Tyrannidae,Passeriformes,12.8,6.7,3.8,3,21.2,65.8,9,56.7,13.8,58.5,11.6,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Silvicultrix_pulchella,Silvicultrix,Tyrannidae,Passeriformes,14.2,6.5,4,3.4,19.7,64.6,10.8,53.9,16.7,57.5,12,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Sirystes_albocinereus,Sirystes,Tyrannidae,Passeriformes,24.8,13.2,8.4,6.6,19.8,99.8,18,82.7,17.8,83.5,38,Updated_literature,NO,Forest,Carnivore,Invertivore,Insessorial
Sirystes_albogriseus,Sirystes,Tyrannidae,Passeriformes,20,12.4,7.7,5.3,18.4,99.5,19.8,79.8,19.9,85.5,34,Updated_literature,NO,Forest,Carnivore,Invertivore,Insessorial
Sirystes_sibilator,Sirystes,Tyrannidae,Passeriformes,22.2,13.8,8.2,6.4,18.8,93.9,18.6,75.2,19.8,81.2,32.3,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Sirystes_subcanescens,Sirystes,Tyrannidae,Passeriformes,24,14.8,8.7,6.2,20.4,99,22.8,76.2,23,84,34,Updated_literature,NO,Forest,Carnivore,Invertivore,Insessorial
Stigmatura_bahiae,Stigmatura,Tyrannidae,Passeriformes,11.9,6.8,3.6,3.3,19.8,52.9,7,48.7,12.7,58.9,9.8,DataFromSplit,YES,Shrubland,Carnivore,Invertivore,Insessorial
Stigmatura_budytoides,Stigmatura,Tyrannidae,Passeriformes,11.8,6.7,3.4,3.4,19.2,58.5,9.2,49.2,15.8,73.5,11.1,Dunning,NO,Shrubland,Carnivore,Invertivore,Insessorial
Stigmatura_napensis,Stigmatura,Tyrannidae,Passeriformes,11,6.8,3.6,3.2,18.4,51.2,5,44.4,10.2,60.5,9.8,Dunning,NO,Shrubland,Carnivore,Invertivore,Insessorial
Sublegatus_arenarum,Sublegatus,Tyrannidae,Passeriformes,12.1,7.1,4.8,3.5,18.6,69.8,13.2,56.5,19,69.5,12.3,Dunning,NO,Woodland,Omnivore,Invertivore,Insessorial
Sublegatus_modestus,Sublegatus,Tyrannidae,Passeriformes,9.5,5.6,4.1,3.4,15.5,65.2,12.1,53.2,18.6,57.7,14,Dunning,NO,Shrubland,Carnivore,Invertivore,Insessorial
Sublegatus_obscurior,Sublegatus,Tyrannidae,Passeriformes,11.7,6.8,4.5,3,16.9,65.6,11,54.8,16.7,62,16,Dunning,NO,Shrubland,Carnivore,Invertivore,Insessorial
Suiriri_suiriri,Suiriri,Tyrannidae,Passeriformes,14.3,7.6,4.4,4.5,18.9,74.4,14.3,59.9,19.2,66,14.5,Dunning,NO,Woodland,Carnivore,Invertivore,Insessorial
Tachuris_rubrigastra,Tachuris,Tyrannidae,Passeriformes,16,7,2.4,2.3,18.4,50.5,9.1,41.4,18.1,41,7.8,Dunning,NO,Wetland,Carnivore,Invertivore,Insessorial
Taeniotriccus_andrei,Taeniotriccus,Tyrannidae,Passeriformes,12.6,7.2,5,4.2,14.3,57.5,6.2,51.3,10.8,44,9.5,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Todirostrum_chrysocrotaphum,Todirostrum,Tyrannidae,Passeriformes,14.1,9.1,5.8,3,16.1,40.2,7.3,33,18.1,29.2,7,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Todirostrum_cinereum,Todirostrum,Tyrannidae,Passeriformes,14.8,9.9,4.8,3,19.1,42.5,6.3,35.9,15,33.8,6.3,Dunning,NO,Shrubland,Carnivore,Invertivore,Insessorial
Todirostrum_maculatum,Todirostrum,Tyrannidae,Passeriformes,16.3,10.6,4.8,3.5,17.7,45.3,6.2,39,13.8,32.6,7.3,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Todirostrum_nigriceps,Todirostrum,Tyrannidae,Passeriformes,14.4,8.1,4.9,2.7,15.2,37.9,6.2,31.6,16.4,23.8,6.5,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Todirostrum_pictum,Todirostrum,Tyrannidae,Passeriformes,13.4,9.2,5.9,3.4,16.4,42.1,6.4,35.6,15.2,33.4,6.8,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Todirostrum_poliocephalum,Todirostrum,Tyrannidae,Passeriformes,13.8,8,4.4,2.8,16.3,42.2,5.3,37,12.5,35,5.6,Updated_literature,NO,Forest,Carnivore,Invertivore,Insessorial
Todirostrum_viridanum,Todirostrum,Tyrannidae,Passeriformes,16.8,10.4,4.8,3,17.5,44.5,5.3,39.2,11.9,28.5,6.5,Updated_literature,NO,Shrubland,Carnivore,Invertivore,Insessorial
Tolmomyias_assimilis,Tolmomyias,Tyrannidae,Passeriformes,15,8.2,6,4,18.9,63.8,9.4,54.4,14.8,54.5,17,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Tolmomyias_flaviventris,Tolmomyias,Tyrannidae,Passeriformes,12.6,6.8,5.2,4,16.2,59.9,9.7,49.9,16.2,52.7,12.2,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Tolmomyias_flavotectus,Tolmomyias,Tyrannidae,Passeriformes,16.8,7.5,5.6,3.8,16.9,62.8,10.8,52.6,17,48.4,14.9,Updated_live.sample,NO,Forest,Carnivore,Invertivore,Insessorial
Tolmomyias_poliocephalus,Tolmomyias,Tyrannidae,Passeriformes,12.7,7,5.1,3.8,16.1,53.9,7.9,45.1,14.8,46.1,10.8,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Tolmomyias_sulphurescens,Tolmomyias,Tyrannidae,Passeriformes,13.4,7.4,5.4,4,18.6,63,10,54,15.7,55.5,14.3,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Tolmomyias_traylori,Tolmomyias,Tyrannidae,Passeriformes,13.1,6.8,5.6,3.8,16.4,57.5,8.9,48.7,15.4,50.2,11.5,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Tolmomyias_viridiceps,Tolmomyias,Tyrannidae,Passeriformes,15.9,6.9,4.5,3.7,16.6,57.9,7,50.9,12,46.3,11.3,EltonTraits_Model,NO,Forest,Carnivore,Invertivore,Insessorial
Tyrannopsis_sulphurea,Tyrannopsis,Tyrannidae,Passeriformes,21.1,13.8,8.2,6.3,20.4,106.2,17.2,88.1,16.2,75.8,53.6,Dunning,NO,Woodland,Carnivore,Invertivore,Insessorial
Tyrannulus_elatus,Tyrannulus,Tyrannidae,Passeriformes,8.3,5,3.2,3.1,13.7,48.2,8.7,36.9,19.2,40.7,7,Dunning,NO,Shrubland,Omnivore,Invertivore,Insessorial
Tyrannus_albogularis,Tyrannus,Tyrannidae,Passeriformes,23.4,16.2,8.4,6.4,17.8,105.8,28.8,77,27.1,88.8,37.1,Dunning,NO,Shrubland,Carnivore,Invertivore,Insessorial
Tyrannus_caudifasciatus,Tyrannus,Tyrannidae,Passeriformes,29.3,19.8,9.2,7.4,21.8,105.2,24.3,80.9,23.1,84.2,42.4,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Tyrannus_couchii,Tyrannus,Tyrannidae,Passeriformes,26,16.8,10.3,7.9,19.5,117,30.9,87,26.6,90.5,39,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Tyrannus_crassirostris,Tyrannus,Tyrannidae,Passeriformes,30.1,20.6,12.6,10.3,19.7,126.3,36.3,88.3,29,96.8,55.9,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Tyrannus_cubensis,Tyrannus,Tyrannidae,Passeriformes,36.6,25.7,14.3,11.9,21.9,131.8,33,98.7,25.1,92,93.6,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Tyrannus_dominicensis,Tyrannus,Tyrannidae,Passeriformes,30.6,21.6,11.5,8.8,18.5,116.6,35.2,81.6,30.1,89,46.5,Dunning,NO,Forest,Carnivore,Omnivore,Insessorial
Tyrannus_forficatus,Tyrannus,Tyrannidae,Passeriformes,22.4,13.9,7.6,6,18.6,121.2,45.1,74.9,37.5,214,39.3,Dunning,NO,Human Modified,Omnivore,Invertivore,Insessorial
Tyrannus_melancholicus,Tyrannus,Tyrannidae,Passeriformes,23.5,17.4,9.7,7.4,18.7,108.8,25.5,81.6,23.7,91.9,37.4,Dunning,NO,Human Modified,Carnivore,Invertivore,Insessorial
Tyrannus_niveigularis,Tyrannus,Tyrannidae,Passeriformes,21.1,14.6,8.9,6.8,17.6,103.4,26.7,76.3,26.4,85.5,34.4,Dunning,NO,Shrubland,Omnivore,Invertivore,Insessorial
Tyrannus_savana,Tyrannus,Tyrannidae,Passeriformes,20.1,11.5,6.5,5.4,17.9,105.6,34.2,71.9,32,215,31.9,Dunning,NO,Grassland,Carnivore,Invertivore,Insessorial
Tyrannus_tyrannus,Tyrannus,Tyrannidae,Passeriformes,21.5,14.8,8.2,6.5,18.5,116.7,38.6,77.2,33.3,87.6,39.9,Dunning,NO,Woodland,Carnivore,Invertivore,Insessorial
Tyrannus_verticalis,Tyrannus,Tyrannidae,Passeriformes,21.8,13.5,7.5,6.4,18.3,126.1,41.9,84.3,33.2,89.9,39.6,Dunning,NO,Shrubland,Carnivore,Invertivore,Insessorial
Tyrannus_vociferans,Tyrannus,Tyrannidae,Passeriformes,23.8,14.9,8.5,7,19.5,128.9,41.3,89.6,31.9,96.9,45.6,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Uromyias_agilis,Uromyias,Tyrannidae,Passeriformes,11,5.7,3.6,2.9,18.3,57.4,6,49.8,10.8,66.7,10.1,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Uromyias_agraphia,Uromyias,Tyrannidae,Passeriformes,11.5,6.1,3.5,3.2,18.6,55.6,5.6,48,10.4,71.2,9.9,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Xenotriccus_callizonus,Xenotriccus,Tyrannidae,Passeriformes,13,7.4,4.7,3.4,18.7,59.2,8.5,50.7,14.4,63.2,11.2,Dunning,NO,Woodland,Carnivore,Invertivore,Insessorial
Xenotriccus_mexicanus,Xenotriccus,Tyrannidae,Passeriformes,15,8.6,5.4,3.8,19,65,10.1,55,15.3,65.8,13.8,Dunning,NO,Shrubland,Carnivore,Invertivore,Insessorial
Xolmis_cinereus,Xolmis,Tyrannidae,Passeriformes,25.6,15.1,6.2,6,29,136.1,43.3,92.8,31.8,91.1,57.1,Dunning,NO,Grassland,Carnivore,Invertivore,Insessorial
Xolmis_coronatus,Xolmis,Tyrannidae,Passeriformes,24.8,13,5.7,5.3,29,126.7,42.5,84.2,33.4,91.1,46.8,Dunning,NO,Shrubland,Carnivore,Invertivore,Insessorial
Xolmis_dominicanus,Xolmis,Tyrannidae,Passeriformes,21.1,12.4,5.8,5.2,26.1,112.2,24.5,87.7,21.8,93.3,42.8,Dunning,NO,Grassland,Carnivore,Invertivore,Insessorial
Xolmis_irupero,Xolmis,Tyrannidae,Passeriformes,20.6,11.2,5,4.3,23.7,107.2,34.4,72.8,32,77.3,28.7,Dunning,NO,Human Modified,Carnivore,Invertivore,Insessorial
Xolmis_pyrope,Xolmis,Tyrannidae,Passeriformes,23.6,11.8,5.1,4.5,27.2,107,23,83.8,21.5,84.4,35.3,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Xolmis_rubetra,Xolmis,Tyrannidae,Passeriformes,19.9,11,4.4,3.9,29.5,118.2,36.9,81.2,31.2,80.5,36.3,Dunning,NO,Shrubland,Carnivore,Invertivore,Generalist
Xolmis_salinarum,Xolmis,Tyrannidae,Passeriformes,16.2,10.2,4,3.9,26.8,106.3,35.3,71,33.3,75,25.1,Updated_literature,NO,Shrubland,Carnivore,Invertivore,Generalist
Xolmis_velatus,Xolmis,Tyrannidae,Passeriformes,24.7,14.8,6.3,5.7,26.9,117.7,40.9,76.8,34.8,76.2,28.7,Inferred,YES,Shrubland,Carnivore,Invertivore,Insessorial
Zimmerius_acer,Zimmerius,Tyrannidae,Passeriformes,9.7,5.4,2.9,2.9,14.7,50.6,8.9,43.8,16.8,40.9,7.1,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Zimmerius_albigularis,Zimmerius,Tyrannidae,Passeriformes,9,5,3.2,3.1,14.6,49.6,7.2,42.4,14.6,44.5,10.4,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Zimmerius_bolivianus,Zimmerius,Tyrannidae,Passeriformes,11.1,5.3,2.9,3.3,16.3,57.5,8.5,48.9,14.9,50.5,11,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Zimmerius_chicomendesi,Zimmerius,Tyrannidae,Passeriformes,7.4,4.2,2.6,2.3,12.5,41,4.1,36.9,10,35,5.5,Updated_literature,NO,NA,Omnivore,Frugivore,Insessorial
Zimmerius_chrysops,Zimmerius,Tyrannidae,Passeriformes,9.2,5.5,3.8,3.3,17,52.8,6.4,43.3,13.1,45.7,10.4,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Zimmerius_cinereicapilla,Zimmerius,Tyrannidae,Passeriformes,11.2,5.5,4.1,3.3,16.1,55.6,9.5,46.1,17.1,48,11.8,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Zimmerius_gracilipes,Zimmerius,Tyrannidae,Passeriformes,10,5.1,3.4,2.8,14.8,46.7,6.1,40.6,13.3,41.8,7.1,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Zimmerius_improbus,Zimmerius,Tyrannidae,Passeriformes,11.2,5.6,3.2,3.2,18,60.4,9.5,49.8,16,52.8,10.9,Dunning,NO,Forest,Omnivore,Invertivore,Insessorial
Zimmerius_parvus,Zimmerius,Tyrannidae,Passeriformes,10.1,5,3.4,3.1,17,48.9,8.8,49.5,15.1,40,9.7,DataFromSplit,YES,Forest,Omnivore,Invertivore,Insessorial
Zimmerius_petersi,Zimmerius,Tyrannidae,Passeriformes,11.2,5.6,3.2,3.2,18,60.4,9.5,49.8,16,52.8,10.9,DataFromSplit,YES,Forest,Omnivore,Invertivore,Insessorial
Zimmerius_vilissimus,Zimmerius,Tyrannidae,Passeriformes,10.1,5.3,3.5,3.5,17,58.1,8.8,49.5,15.1,50.9,9.7,Dunning,NO,Forest,Omnivore,Invertivore,Insessorial
Zimmerius_villarejoi,Zimmerius,Tyrannidae,Passeriformes,7.4,4.6,2.7,2.6,13.2,44.8,4.6,40.2,10.2,41.3,6.1,Updated_literature,NO,Forest,Omnivore,Frugivore,Insessorial
Zimmerius_viridiflavus,Zimmerius,Tyrannidae,Passeriformes,9.8,5.3,3.3,3.2,16.9,54.3,6.1,46.9,11.5,52.8,9.6,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Urocynchramus_pylzowi,Urocynchramus,Urocynchramidae,Passeriformes,12.7,7.3,3.9,4.6,22,73.5,10.8,62.6,14.8,78.2,28.6,EltonTraits_Model,NO,Shrubland,Herbivore,Granivore,Generalist
Artamella_viridis,Artamella,Vangidae,Passeriformes,25.5,14.8,6.2,8.6,26.2,117.8,21.8,95.9,18.5,69.5,48.8,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Bias_musicus,Bias,Vangidae,Passeriformes,22.4,14.4,8.1,5.9,13.8,87.2,12.6,74.2,14.4,53,21.9,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Calicalicus_madagascariensis,Calicalicus,Vangidae,Passeriformes,14.2,7.4,4.2,4.8,20.2,66.5,8.3,58.3,12.4,46.7,16.4,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Calicalicus_rufocarpalis,Calicalicus,Vangidae,Passeriformes,17,9,3.5,5,21.8,62,4,58,6.4,60.7,16.8,Dunning,NO,Shrubland,Carnivore,Invertivore,Insessorial
Cyanolanius_comorensis,Cyanolanius,Vangidae,Passeriformes,18.3,10.7,4.6,6,18.5,87,15.3,70.5,17.8,67.4,22.3,DataFromSplit,YES,Forest,Carnivore,Invertivore,Insessorial
Cyanolanius_madagascarinus,Cyanolanius,Vangidae,Passeriformes,18.3,10.7,4.6,6,18.5,87,15.3,70.5,17.8,67.4,22.3,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Euryceros_prevostii,Euryceros,Vangidae,Passeriformes,47.3,29.7,14.3,24.9,30.3,142.4,32.2,112.1,22.2,104.1,96.9,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Falculea_palliata,Falculea,Vangidae,Passeriformes,69.1,56.8,6.5,9.2,31.3,159.8,31.1,129,19.4,103.5,111,Dunning,NO,Woodland,Carnivore,Invertivore,Insessorial
Hemipus_hirundinaceus,Hemipus,Vangidae,Passeriformes,14.7,11.2,5,4.9,12.6,63.1,9.5,53.6,15.1,49.2,10.2,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Hemipus_picatus,Hemipus,Vangidae,Passeriformes,12.2,8.4,4.3,3.7,11.2,60.7,9.4,52,15.3,55.5,9,Dunning,NO,Shrubland,Carnivore,Invertivore,Insessorial
Hypositta_corallirostris,Hypositta,Vangidae,Passeriformes,14,7.1,3.8,4,20,77.9,14.2,63.8,18.2,57.1,14.1,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Leptopterus_chabert,Leptopterus,Vangidae,Passeriformes,19,10.7,5.9,6.6,18.2,93.2,28.8,64.4,30.9,47.1,19.6,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Megabyas_flammulatus,Megabyas,Vangidae,Passeriformes,22,13.1,6.4,5.7,16.2,83.9,15.8,68.3,18.8,62.5,28,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Mystacornis_crossleyi,Mystacornis,Vangidae,Passeriformes,22.4,13.4,4.2,4.4,25.3,70.2,6.6,63.5,9.3,52.2,24.5,Dunning,NO,Forest,Carnivore,Invertivore,Terrestrial
Newtonia_amphichroa,Newtonia,Vangidae,Passeriformes,14.6,8.2,3.9,3.5,23.5,55.8,4.3,50.9,7.8,43.5,12.3,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Newtonia_archboldi,Newtonia,Vangidae,Passeriformes,13.1,7.3,3.4,3.2,18.2,45,5.2,39.8,11.8,46.8,7.8,Dunning,NO,Shrubland,Carnivore,Invertivore,Insessorial
Newtonia_brunneicauda,Newtonia,Vangidae,Passeriformes,14,7.3,4.1,3.2,19.1,54.3,4.6,49.7,8.4,40.7,10.1,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Newtonia_fanovanae,Newtonia,Vangidae,Passeriformes,14.1,7.5,3.1,4,17,56.5,6,50.5,10.6,41,12.7,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Oriolia_bernieri,Oriolia,Vangidae,Passeriformes,28.4,17.2,6,8.1,23.1,120.6,22.8,97.5,18.9,86.9,52,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Philentoma_pyrhoptera,Philentoma,Vangidae,Passeriformes,17.8,11.8,6,4.5,17.7,81.1,7.5,73.4,9.3,66,16.9,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Philentoma_velata,Philentoma,Vangidae,Passeriformes,16.3,11.2,6.9,5.2,18.7,98.4,10.7,87.7,10.9,80.8,26.1,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Prionops_alberti,Prionops,Vangidae,Passeriformes,24.1,15,7,8,21.8,129.9,19.1,110.7,14.8,98.5,61.3,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Prionops_caniceps,Prionops,Vangidae,Passeriformes,25.8,16.6,7.4,8.3,19.9,116,18.1,98.3,15.6,78.6,48.2,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Prionops_gabela,Prionops,Vangidae,Passeriformes,21.5,12.9,5.3,6.8,19.9,107.8,15.9,91.8,14.8,79.5,50.1,Inferred,YES,Forest,Carnivore,Invertivore,Insessorial
Prionops_plumatus,Prionops,Vangidae,Passeriformes,20.9,12.6,5.1,5.8,22.5,107.8,17.3,90.5,16.1,88.5,33.8,Dunning,NO,Woodland,Carnivore,Invertivore,Insessorial
Prionops_poliolophus,Prionops,Vangidae,Passeriformes,21.4,13.9,5.5,6.9,24.7,130.7,24.3,106.4,18.6,101.3,49,Dunning,NO,Shrubland,Carnivore,Invertivore,Insessorial
Prionops_retzii,Prionops,Vangidae,Passeriformes,23.6,15.2,6.3,7.2,22.3,131.8,22.8,108.9,17.3,95.4,50.1,Dunning,NO,Woodland,Carnivore,Invertivore,Insessorial
Prionops_rufiventris,Prionops,Vangidae,Passeriformes,22.5,14.5,6.3,7.4,19.3,109.4,18.4,91.2,16.8,74,50,Updated_literature,NO,Forest,Carnivore,Invertivore,Insessorial
Prionops_scopifrons,Prionops,Vangidae,Passeriformes,22,12.4,5.7,6.2,18,97.6,14.5,84.2,14.7,80.8,29.4,Dunning,NO,Woodland,Carnivore,Invertivore,Insessorial
Pseudobias_wardi,Pseudobias,Vangidae,Passeriformes,16.6,9.2,6.6,4.5,15.3,76.7,15.4,61.2,20.1,63.1,12.7,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Schetba_rufa,Schetba,Vangidae,Passeriformes,24.5,14.2,7.6,8.4,22.7,102.5,19.6,82.8,19.1,74.2,37.3,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Tephrodornis_affinis,Tephrodornis,Vangidae,Passeriformes,20,13.7,6.2,6.4,17.9,79.8,9.8,70.4,12.3,58.6,20.2,DataFromSplit,NO,Forest,Carnivore,Invertivore,Insessorial
Tephrodornis_pondicerianus,Tephrodornis,Vangidae,Passeriformes,20.3,12.9,5.7,6.3,18.7,83.2,14.3,68.4,17.3,57.8,20.2,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Tephrodornis_sylvicola,Tephrodornis,Vangidae,Passeriformes,25.6,16.2,6.2,7.3,19.1,112.9,19.5,93.4,17.3,83,37.8,DataFromSplit,NO,Forest,Carnivore,Invertivore,Insessorial
Tephrodornis_virgatus,Tephrodornis,Vangidae,Passeriformes,26.2,16.6,7,7.1,16.8,101,21.4,77.4,21.6,64.3,37.8,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Tylas_eduardi,Tylas,Vangidae,Passeriformes,24.1,13,6.2,6.4,25.6,117.2,19.9,96.8,17.1,80.1,46.8,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Vanga_curvirostris,Vanga,Vangidae,Passeriformes,33.7,21.3,7.8,10.8,29.5,109.1,17.6,92.6,15.9,101.9,64.2,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Xenopirostris_damii,Xenopirostris,Vangidae,Passeriformes,30.3,18.7,6.4,10.9,27.7,113.4,15.8,97.6,14,85.3,59.5,Inferred,YES,Woodland,Carnivore,Invertivore,Insessorial
Xenopirostris_polleni,Xenopirostris,Vangidae,Passeriformes,30.5,17.2,6,12,25.6,120,15.8,104.2,13.2,77.2,61.5,Dunning,NO,Forest,Carnivore,Invertivore,Insessorial
Xenopirostris_xenopirostris,Xenopirostris,Vangidae,Passeriformes,26.3,16.1,6,12.4,26.9,118.6,11.9,106.8,10,87.5,59.5,Dunning,NO,Shrubland,Carnivore,Invertivore,Insessorial
Anomalospiza_imberbis,Anomalospiza,Viduidae,Passeriformes,12.8,7.2,4.3,7.7,16.8,63.9,15.2,48.6,23.9,42.8,20.5,Dunning,NO,Grassland,Herbivore,Granivore,Terrestrial
Vidua_camerunensis,Vidua,Viduidae,Passeriformes,10.1,6.4,3.9,5.9,13.6,63.3,14.2,49.2,22.4,40.2,12.1,Dunning,NO,Woodland,Herbivore,Granivore,Terrestrial
Vidua_chalybeata,Vidua,Viduidae,Passeriformes,10.1,6,3.9,5.4,13.3,63.8,13.4,50.3,21,40.2,12.5,Dunning,NO,Shrubland,Herbivore,Granivore,Terrestrial
Vidua_codringtoni,Vidua,Viduidae,Passeriformes,10.1,6.2,4.3,5.9,14.7,67.2,14.3,52.9,21.2,42.3,12.8,Dunning,NO,Forest,Herbivore,Granivore,Terrestrial
Vidua_fischeri,Vidua,Viduidae,Passeriformes,10.2,6.1,4.1,5.9,14.5,67.3,14.9,52.4,22.2,41.7,12.2,Dunning,NO,Shrubland,Herbivore,Granivore,Terrestrial
Vidua_funerea,Vidua,Viduidae,Passeriformes,10.5,6.4,4.4,6,13.6,67.8,15,52.5,22.2,42.9,14.3,Dunning,NO,Woodland,Herbivore,Granivore,Terrestrial
Vidua_hypocherina,Vidua,Viduidae,Passeriformes,10.1,6.4,4.4,5.9,14.4,64.5,13.2,51.2,20.5,44.4,11.9,Dunning,NO,Shrubland,Herbivore,Granivore,Terrestrial
Vidua_interjecta,Vidua,Viduidae,Passeriformes,11.7,6.8,4.5,5.8,16.6,75.4,18.6,56.8,24.6,57.5,20.6,Dunning,NO,Woodland,Herbivore,Granivore,Terrestrial
Vidua_larvaticola,Vidua,Viduidae,Passeriformes,9.7,6,4.8,6.1,13.5,64.8,15,49.8,23.1,37.8,13.1,Dunning,NO,Shrubland,Herbivore,Granivore,Terrestrial
