Order,Family,Genus,species,status,IslandEndemic,GenLength,IslandEndemic2
Passeriformes,Pachycephalidae,Colluricincla,Colluricincla_harmonica,LC,No,5.004,No
Passeriformes,Pachycephalidae,Colluricincla,Colluricincla_megarhyncha,LC,No,6.829,No
Passeriformes,Pachycephalidae,Colluricincla,Colluricincla_tenebrosa,LC,No,4.623,No
Passeriformes,Pachycephalidae,Colluricincla,Colluricincla_woodwardi,LC,No,4.595,No
Passeriformes,Pachycephalidae,Coracornis,Coracornis_raveni,LC,Yes,3.207,Yes
Passeriformes,Pachycephalidae,Coracornis,Coracornis_sanghirensis,CR,Yes,3.133,Yes
Passeriformes,Pachycephalidae,Melanorectes,Melanorectes_nigrescens,LC,No,4.428,No
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_albiventris,LC,Yes,3.735,Yes
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_arctitorquis,LC,Yes,3.91,Yes
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_aurea,LC,No,3.69,No
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_caledonica,LC,Yes,3.789,Yes
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_cinerea,LC,No,3.75,No
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_feminina,NT,Yes,5.149,Yes
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_flavifrons,LC,Yes,4.321,Yes
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_fulvotincta,LC,No,5.149,No
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_griseiceps,LC,No,5.149,No
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_griseonota,LC,Yes,3.852,Yes
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_homeyeri,LC,Yes,3.876,Yes
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_hyperythra,LC,No,3.892,No
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_hypoxantha,LC,No,3.942,No
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_implicata,LC,Yes,5.149,Yes
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_inornata,LC,No,4.157,No
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_jacquinoti,NT,Yes,4.697,Yes
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_lanioides,LC,No,5.571,No
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_leucogastra,LC,No,3.495,No
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_lorentzi,LC,No,3.52,No
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_melanura,LC,No,4.285,No
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_mentalis,LC,Yes,5.149,Yes
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_meyeri,LC,No,3.527,No
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_modesta,LC,No,3.484,No
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_monacha,LC,No,3.919,No
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_nudigula,LC,Yes,3.905,Yes
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_olivacea,LC,No,4.379,No
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_orioloides,LC,Yes,5.149,Yes
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_orpheus,LC,Yes,3.903,Yes
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_par,LC,Yes,5.149,Yes
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_pectoralis,LC,No,6.56,No
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_phaionota,LC,No,3.889,No
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_philippinensis,LC,Yes,3.639,Yes
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_richardsi,LC,Yes,5.149,Yes
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_rufiventris,LC,No,5.985,No
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_rufogularis,VU,No,4.112,No
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_schlegelii,LC,No,3.79,No
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_simplex,LC,No,5.149,No
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_soror,LC,No,3.973,No
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_sulfuriventer,LC,Yes,3.829,Yes
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_tenebrosa,LC,Yes,4.418,Yes
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_teysmanni,LC,Yes,5.149,Yes
Passeriformes,Pachycephalidae,Pachycephala,Pachycephala_vitiensis,LC,Yes,5.149,Yes
Passeriformes,Pachycephalidae,Pseudorectes,Pseudorectes_ferrugineus,LC,No,4.94,No
Passeriformes,Pachycephalidae,Pseudorectes,Pseudorectes_incertus,NT,No,3.847,No
Passeriformes,Panuridae,Panurus,Panurus_biarmicus,LC,No,2.143,No
Passeriformes,Paradisaeidae,Astrapia,Astrapia_mayeri,NT,No,5.116,No
Passeriformes,Paradisaeidae,Astrapia,Astrapia_nigra,LC,No,4.625,No
Passeriformes,Paradisaeidae,Astrapia,Astrapia_rothschildi,LC,No,5.468,No
Passeriformes,Paradisaeidae,Astrapia,Astrapia_splendidissima,LC,No,4.267,No
Passeriformes,Paradisaeidae,Astrapia,Astrapia_stephaniae,LC,No,5.133,No
Passeriformes,Paradisaeidae,Cicinnurus,Cicinnurus_magnificus,LC,No,4.339,No
Passeriformes,Paradisaeidae,Cicinnurus,Cicinnurus_regius,LC,No,3.52,No
Passeriformes,Paradisaeidae,Cicinnurus,Cicinnurus_respublica,NT,No,3.564,No
Passeriformes,Paradisaeidae,Drepanornis,Drepanornis_albertisi,LC,No,4.683,No
Passeriformes,Paradisaeidae,Drepanornis,Drepanornis_bruijnii,NT,No,4.388,No
Passeriformes,Paradisaeidae,Epimachus,Epimachus_fastosus,LC,No,4.867,No
Passeriformes,Paradisaeidae,Epimachus,Epimachus_meyeri,LC,No,6.006,No
Passeriformes,Paradisaeidae,Lophorina,Lophorina_intercedens,LC,No,4.258,No
Passeriformes,Paradisaeidae,Lophorina,Lophorina_magnifica,LC,No,4.65,No
Passeriformes,Paradisaeidae,Lophorina,Lophorina_paradisea,LC,No,4.437,No
Passeriformes,Paradisaeidae,Lophorina,Lophorina_superba,LC,No,3.802,No
Passeriformes,Paradisaeidae,Lophorina,Lophorina_victoriae,LC,No,4.422,No
Passeriformes,Paradisaeidae,Lycocorax,Lycocorax_obiensis,LC,Yes,2.534,Yes
Passeriformes,Paradisaeidae,Lycocorax,Lycocorax_pyrrhopterus,LC,Yes,6.048,Yes
Passeriformes,Paradisaeidae,Manucodia,Manucodia_ater,LC,No,5.06,No
Passeriformes,Paradisaeidae,Manucodia,Manucodia_chalybatus,LC,No,5.006,No
Passeriformes,Paradisaeidae,Manucodia,Manucodia_comrii,LC,Yes,6.308,Yes
Passeriformes,Paradisaeidae,Manucodia,Manucodia_jobiensis,LC,No,4.943,No
Passeriformes,Paradisaeidae,Paradigalla,Paradigalla_brevicauda,LC,No,5.594,No
Passeriformes,Paradisaeidae,Paradigalla,Paradigalla_carunculata,NT,No,4.597,No
Passeriformes,Paradisaeidae,Paradisaea,Paradisaea_apoda,LC,No,5.225,No
Passeriformes,Paradisaeidae,Paradisaea,Paradisaea_decora,VU,Yes,4.791,Yes
Passeriformes,Paradisaeidae,Paradisaea,Paradisaea_guilielmi,NT,No,5.452,No
Passeriformes,Paradisaeidae,Paradisaea,Paradisaea_minor,LC,No,5.518,No
Passeriformes,Paradisaeidae,Paradisaea,Paradisaea_raggiana,LC,No,5.264,No
Passeriformes,Paradisaeidae,Paradisaea,Paradisaea_rubra,NT,No,5.002,No
Passeriformes,Paradisaeidae,Paradisornis,Paradisornis_rudolphi,NT,No,5.279,No
Passeriformes,Paradisaeidae,Parotia,Parotia_berlepschi,LC,No,2.534,No
Passeriformes,Paradisaeidae,Parotia,Parotia_carolae,LC,No,4.513,No
Passeriformes,Paradisaeidae,Parotia,Parotia_lawesii,LC,No,5.255,No
Passeriformes,Paradisaeidae,Parotia,Parotia_sefilata,LC,No,4.591,No
Passeriformes,Paradisaeidae,Parotia,Parotia_wahnesi,NT,No,5.045,No
Passeriformes,Paradisaeidae,Phonygammus,Phonygammus_keraudrenii,LC,No,7.987,No
Passeriformes,Paradisaeidae,Pteridophora,Pteridophora_alberti,LC,No,4.457,No
Passeriformes,Paradisaeidae,Seleucidis,Seleucidis_melanoleucus,LC,No,5.778,No
Passeriformes,Paradisaeidae,Semioptera,Semioptera_wallacii,LC,Yes,4.405,Yes
Passeriformes,Paramythiidae,Oreocharis,Oreocharis_arfaki,LC,No,2.77,No
Passeriformes,Paramythiidae,Paramythia,Paramythia_montium,LC,No,2.534,No
Passeriformes,Paramythiidae,Paramythia,Paramythia_olivacea,LC,No,2.534,No
Passeriformes,Pardalotidae,Pardalotus,Pardalotus_punctatus,LC,No,1.983,No
Passeriformes,Pardalotidae,Pardalotus,Pardalotus_quadragintus,EN,No,2.071,No
Passeriformes,Pardalotidae,Pardalotus,Pardalotus_rubricatus,LC,No,2.32,No
Passeriformes,Pardalotidae,Pardalotus,Pardalotus_striatus,LC,No,2.109,No
Passeriformes,Paridae,Baeolophus,Baeolophus_atricristatus,LC,No,2.773,No
Passeriformes,Paridae,Baeolophus,Baeolophus_bicolor,LC,No,2.818,No
Passeriformes,Paridae,Baeolophus,Baeolophus_inornatus,LC,No,2.5,No
Passeriformes,Paridae,Baeolophus,Baeolophus_ridgwayi,LC,No,2.337,No
Passeriformes,Paridae,Baeolophus,Baeolophus_wollweberi,LC,No,2.556,No
Passeriformes,Paridae,Cephalopyrus,Cephalopyrus_flammiceps,LC,No,1.794,No
Passeriformes,Paridae,Cyanistes,Cyanistes_caeruleus,LC,No,2.933,No
Passeriformes,Paridae,Cyanistes,Cyanistes_cyanus,LC,No,1.998,No
Passeriformes,Paridae,Cyanistes,Cyanistes_teneriffae,LC,No,2.933,No
Passeriformes,Paridae,Lophophanes,Lophophanes_cristatus,LC,No,2.504,No
Passeriformes,Paridae,Lophophanes,Lophophanes_dichrous,LC,No,2.305,No
Passeriformes,Paridae,Machlolophus,Machlolophus_holsti,NT,No,2.463,No
Passeriformes,Paridae,Machlolophus,Machlolophus_nuchalis,VU,No,2.454,No
Passeriformes,Paridae,Machlolophus,Machlolophus_spilonotus,LC,No,1.979,No
Passeriformes,Paridae,Machlolophus,Machlolophus_xanthogenys,LC,No,1.99,No
Passeriformes,Paridae,Melaniparus,Melaniparus_afer,LC,No,2.561,No
Passeriformes,Paridae,Melaniparus,Melaniparus_albiventris,LC,No,2.383,No
Passeriformes,Paridae,Melaniparus,Melaniparus_carpi,LC,No,2.466,No
Passeriformes,Paridae,Melaniparus,Melaniparus_cinerascens,LC,No,2.282,No
Passeriformes,Paridae,Melaniparus,Melaniparus_fasciiventer,LC,No,2.478,No
Passeriformes,Paridae,Melaniparus,Melaniparus_fringillinus,LC,No,2.433,No
Passeriformes,Paridae,Melaniparus,Melaniparus_funereus,LC,No,2.827,No
Passeriformes,Paridae,Melaniparus,Melaniparus_griseiventris,LC,No,2.238,No
Passeriformes,Paridae,Melaniparus,Melaniparus_guineensis,LC,No,2.466,No
Passeriformes,Paridae,Melaniparus,Melaniparus_leucomelas,LC,No,2.466,No
Passeriformes,Paridae,Melaniparus,Melaniparus_leuconotus,LC,No,2.644,No
Passeriformes,Paridae,Melaniparus,Melaniparus_niger,LC,No,2.466,No
Passeriformes,Paridae,Melaniparus,Melaniparus_pallidiventris,LC,No,2.466,No
Passeriformes,Paridae,Melaniparus,Melaniparus_rufiventris,LC,No,2.466,No
Passeriformes,Paridae,Melaniparus,Melaniparus_thruppi,LC,No,2.621,No
Passeriformes,Paridae,Melanochlora,Melanochlora_sultanea,LC,No,2.194,No
Passeriformes,Paridae,Pardaliparus,Pardaliparus_amabilis,NT,No,2.21,No
Passeriformes,Paridae,Pardaliparus,Pardaliparus_elegans,LC,Yes,2.417,Yes
Passeriformes,Paridae,Pardaliparus,Pardaliparus_venustulus,LC,No,1.632,No
Passeriformes,Paridae,Parus,Parus_major,LC,No,3.05,No
Passeriformes,Paridae,Parus,Parus_monticolus,LC,No,2.376,No
Passeriformes,Paridae,Periparus,Periparus_ater,LC,No,2.196,No
Passeriformes,Paridae,Periparus,Periparus_rubidiventris,LC,No,2.985,No
Passeriformes,Paridae,Periparus,Periparus_rufonuchalis,LC,No,2.237,No
Passeriformes,Paridae,Poecile,Poecile_atricapillus,LC,No,2.623,No
Passeriformes,Paridae,Poecile,Poecile_carolinensis,LC,No,2.487,No
Passeriformes,Paridae,Poecile,Poecile_cinctus,LC,No,2.221,No
Passeriformes,Paridae,Poecile,Poecile_davidi,LC,No,2.2,No
Passeriformes,Paridae,Poecile,Poecile_gambeli,LC,No,2.294,No
Passeriformes,Paridae,Poecile,Poecile_hudsonicus,LC,No,2.263,No
Passeriformes,Paridae,Poecile,Poecile_hypermelaenus,LC,No,2.547,No
Passeriformes,Paridae,Poecile,Poecile_hyrcanus,LC,No,2.338,No
Passeriformes,Paridae,Poecile,Poecile_lugubris,LC,No,2.339,No
Passeriformes,Paridae,Poecile,Poecile_montanus,LC,No,2.468,No
Passeriformes,Paridae,Poecile,Poecile_palustris,LC,No,2.574,No
Passeriformes,Paridae,Poecile,Poecile_rufescens,LC,No,2.208,No
Passeriformes,Paridae,Poecile,Poecile_sclateri,LC,No,2.29,No
Passeriformes,Paridae,Poecile,Poecile_superciliosus,LC,No,2.224,No
Passeriformes,Paridae,Pseudopodoces,Pseudopodoces_humilis,LC,No,2.608,No
Passeriformes,Paridae,Sittiparus,Sittiparus_castaneoventris,LC,No,2.534,No
Passeriformes,Paridae,Sittiparus,Sittiparus_olivaceus,LC,Yes,2.534,Yes
Passeriformes,Paridae,Sittiparus,Sittiparus_owstoni,EN,Yes,2.534,Yes
Passeriformes,Paridae,Sittiparus,Sittiparus_semilarvatus,NT,Yes,2.667,Yes
Passeriformes,Paridae,Sittiparus,Sittiparus_varius,LC,No,2.534,No
Passeriformes,Paridae,Sylviparus,Sylviparus_modestus,LC,No,1.593,No
Passeriformes,Parulidae,Basileuterus,Basileuterus_auricapilla,LC,No,2.534,No
Passeriformes,Parulidae,Basileuterus,Basileuterus_belli,LC,No,2.298,No
Passeriformes,Parulidae,Basileuterus,Basileuterus_cabanisi,LC,No,2.534,No
Passeriformes,Parulidae,Basileuterus,Basileuterus_culicivorus,LC,No,2.306,No
Passeriformes,Parulidae,Basileuterus,Basileuterus_griseiceps,EN,No,2.435,No
Passeriformes,Parulidae,Basileuterus,Basileuterus_hypoleucus,LC,No,2.331,No
Passeriformes,Parulidae,Basileuterus,Basileuterus_ignotus,VU,No,2.366,No
Passeriformes,Parulidae,Basileuterus,Basileuterus_lachrymosus,LC,No,2.874,No
Passeriformes,Parulidae,Basileuterus,Basileuterus_melanogenys,LC,No,2.707,No
Passeriformes,Parulidae,Basileuterus,Basileuterus_rufifrons,LC,No,2.426,No
Passeriformes,Parulidae,Basileuterus,Basileuterus_trifasciatus,LC,No,2.332,No
Passeriformes,Parulidae,Basileuterus,Basileuterus_tristriatus,LC,No,2.622,No
Passeriformes,Parulidae,Cardellina,Cardellina_canadensis,LC,No,2.048,No
Passeriformes,Parulidae,Cardellina,Cardellina_pusilla,LC,No,2.125,No
Passeriformes,Parulidae,Cardellina,Cardellina_rubra,LC,No,1.995,No
Passeriformes,Parulidae,Cardellina,Cardellina_rubrifrons,LC,No,2.085,No
Passeriformes,Parulidae,Cardellina,Cardellina_versicolor,LC,No,2.287,No
Passeriformes,Parulidae,Catharopeza,Catharopeza_bishopi,EN,Yes,2.57,Yes
Passeriformes,Parulidae,Geothlypis,Geothlypis_aequinoctialis,LC,No,2.182,No
Passeriformes,Parulidae,Geothlypis,Geothlypis_auricularis,LC,No,2.182,No
Passeriformes,Parulidae,Geothlypis,Geothlypis_bairdi,LC,No,2.182,No
Passeriformes,Parulidae,Geothlypis,Geothlypis_beldingi,VU,No,2.609,No
Passeriformes,Parulidae,Geothlypis,Geothlypis_chiriquensis,LC,No,2.182,No
Passeriformes,Parulidae,Geothlypis,Geothlypis_flavovelata,VU,No,2.005,No
Passeriformes,Parulidae,Geothlypis,Geothlypis_formosa,LC,No,2.198,No
Passeriformes,Parulidae,Geothlypis,Geothlypis_nelsoni,LC,No,2.243,No
Passeriformes,Parulidae,Geothlypis,Geothlypis_philadelphia,LC,No,2.124,No
Passeriformes,Parulidae,Geothlypis,Geothlypis_poliocephala,LC,No,2.569,No
Passeriformes,Parulidae,Geothlypis,Geothlypis_rostrata,LC,Yes,3.023,Yes
Passeriformes,Parulidae,Geothlypis,Geothlypis_semiflava,LC,No,2.182,No
Passeriformes,Parulidae,Geothlypis,Geothlypis_speciosa,VU,No,2.016,No
Passeriformes,Parulidae,Geothlypis,Geothlypis_tolmiei,LC,No,2.41,No
Passeriformes,Parulidae,Geothlypis,Geothlypis_trichas,LC,No,2.538,No
Passeriformes,Parulidae,Helmitheros,Helmitheros_vermivorum,LC,No,2.265,No
Passeriformes,Parulidae,Leiothlypis,Leiothlypis_celata,LC,No,2.08,No
Passeriformes,Parulidae,Leiothlypis,Leiothlypis_crissalis,LC,No,1.946,No
Passeriformes,Parulidae,Leiothlypis,Leiothlypis_luciae,LC,No,2.017,No
Passeriformes,Parulidae,Leiothlypis,Leiothlypis_peregrina,LC,No,1.863,No
Passeriformes,Parulidae,Leiothlypis,Leiothlypis_ruficapilla,LC,No,2.307,No
Passeriformes,Parulidae,Leiothlypis,Leiothlypis_virginiae,LC,No,1.93,No
Passeriformes,Parulidae,Leucopeza,Leucopeza_semperi,CR,Yes,2.726,Yes
Passeriformes,Parulidae,Limnothlypis,Limnothlypis_swainsonii,LC,No,2.317,No
Passeriformes,Parulidae,Mniotilta,Mniotilta_varia,LC,No,2.592,No
Passeriformes,Parulidae,Myioborus,Myioborus_albifacies,LC,No,2.566,No
Passeriformes,Parulidae,Myioborus,Myioborus_albifrons,NT,No,2.77,No
Passeriformes,Parulidae,Myioborus,Myioborus_brunniceps,LC,No,2.234,No
Passeriformes,Parulidae,Myioborus,Myioborus_cardonai,NT,No,2.639,No
Passeriformes,Parulidae,Myioborus,Myioborus_castaneocapilla,LC,No,2.42,No
Passeriformes,Parulidae,Myioborus,Myioborus_chrysops,LC,No,2.262,No
Passeriformes,Parulidae,Myioborus,Myioborus_flavivertex,LC,No,3.064,No
Passeriformes,Parulidae,Myioborus,Myioborus_melanocephalus,LC,No,2.711,No
Passeriformes,Parulidae,Myioborus,Myioborus_miniatus,LC,No,2.597,No
Passeriformes,Parulidae,Myioborus,Myioborus_ornatus,LC,No,2.262,No
Passeriformes,Parulidae,Myioborus,Myioborus_pariae,EN,No,2.709,No
Passeriformes,Parulidae,Myioborus,Myioborus_pictus,LC,No,1.849,No
Passeriformes,Parulidae,Myioborus,Myioborus_torquatus,LC,No,2.543,No
Passeriformes,Parulidae,Myiothlypis,Myiothlypis_basilica,NT,No,2.43,No
Passeriformes,Parulidae,Myiothlypis,Myiothlypis_bivittata,LC,No,2.534,No
Passeriformes,Parulidae,Myiothlypis,Myiothlypis_chlorophrys,LC,No,2.534,No
Passeriformes,Parulidae,Myiothlypis,Myiothlypis_chrysogaster,LC,No,2.534,No
Passeriformes,Parulidae,Myiothlypis,Myiothlypis_cinereicollis,NT,No,2.45,No
Passeriformes,Parulidae,Myiothlypis,Myiothlypis_conspicillata,NT,No,2.282,No
Passeriformes,Parulidae,Myiothlypis,Myiothlypis_coronata,LC,No,2.672,No
Passeriformes,Parulidae,Myiothlypis,Myiothlypis_euophrys,LC,No,2.534,No
Passeriformes,Parulidae,Myiothlypis,Myiothlypis_flaveola,LC,No,2.411,No
Passeriformes,Parulidae,Myiothlypis,Myiothlypis_fraseri,LC,No,2.426,No
Passeriformes,Parulidae,Myiothlypis,Myiothlypis_fulvicauda,LC,No,2.832,No
Passeriformes,Parulidae,Myiothlypis,Myiothlypis_leucoblephara,LC,No,2.115,No
Passeriformes,Parulidae,Myiothlypis,Myiothlypis_leucophrys,LC,No,2.389,No
Passeriformes,Parulidae,Myiothlypis,Myiothlypis_luteoviridis,LC,No,2.534,No
Passeriformes,Parulidae,Myiothlypis,Myiothlypis_mesoleuca,LC,No,2.534,No
Passeriformes,Parulidae,Myiothlypis,Myiothlypis_nigrocristata,LC,No,2.506,No
Passeriformes,Parulidae,Myiothlypis,Myiothlypis_rivularis,LC,No,2.534,No
Passeriformes,Parulidae,Myiothlypis,Myiothlypis_roraimae,LC,No,2.534,No
Passeriformes,Parulidae,Myiothlypis,Myiothlypis_signata,LC,No,2.333,No
Passeriformes,Parulidae,Myiothlypis,Myiothlypis_striaticeps,LC,No,2.534,No
Passeriformes,Parulidae,Oporornis,Oporornis_agilis,LC,No,1.943,No
Passeriformes,Parulidae,Oreothlypis,Oreothlypis_gutturalis,LC,No,2.243,No
Passeriformes,Parulidae,Oreothlypis,Oreothlypis_superciliosa,LC,No,2.098,No
Passeriformes,Parulidae,Parkesia,Parkesia_motacilla,LC,No,2.134,No
Passeriformes,Parulidae,Parkesia,Parkesia_noveboracensis,LC,No,2.215,No
Passeriformes,Parulidae,Protonotaria,Protonotaria_citrea,LC,No,2.006,No
Passeriformes,Parulidae,Seiurus,Seiurus_aurocapilla,LC,No,2.428,No
Passeriformes,Parulidae,Setophaga,Setophaga_adelaidae,LC,Yes,2.422,Yes
Passeriformes,Parulidae,Setophaga,Setophaga_americana,LC,No,1.916,No
Passeriformes,Parulidae,Setophaga,Setophaga_angelae,EN,Yes,2.502,Yes
Passeriformes,Parulidae,Setophaga,Setophaga_auduboni,LC,No,2.279,No
Passeriformes,Parulidae,Setophaga,Setophaga_caerulescens,LC,No,2.257,No
Passeriformes,Parulidae,Setophaga,Setophaga_castanea,LC,No,2.054,No
Passeriformes,Parulidae,Setophaga,Setophaga_cerulea,NT,No,1.961,No
Passeriformes,Parulidae,Setophaga,Setophaga_chrysoparia,EN,No,2.44,No
Passeriformes,Parulidae,Setophaga,Setophaga_citrina,LC,No,2.049,No
Passeriformes,Parulidae,Setophaga,Setophaga_coronata,LC,No,2.275,No
Passeriformes,Parulidae,Setophaga,Setophaga_delicata,LC,Yes,2.292,Yes
Passeriformes,Parulidae,Setophaga,Setophaga_discolor,LC,No,2.322,No
Passeriformes,Parulidae,Setophaga,Setophaga_dominica,LC,No,1.972,No
Passeriformes,Parulidae,Setophaga,Setophaga_flavescens,EN,Yes,1.813,Yes
Passeriformes,Parulidae,Setophaga,Setophaga_fusca,LC,No,2.237,No
Passeriformes,Parulidae,Setophaga,Setophaga_graciae,LC,No,2.135,No
Passeriformes,Parulidae,Setophaga,Setophaga_graysoni,NT,Yes,2.022,Yes
Passeriformes,Parulidae,Setophaga,Setophaga_kirtlandii,NT,No,2.181,No
Passeriformes,Parulidae,Setophaga,Setophaga_magnolia,LC,No,2.125,No
Passeriformes,Parulidae,Setophaga,Setophaga_nigrescens,LC,No,2.431,No
Passeriformes,Parulidae,Setophaga,Setophaga_occidentalis,LC,No,2.178,No
Passeriformes,Parulidae,Setophaga,Setophaga_palmarum,LC,No,2.012,No
Passeriformes,Parulidae,Setophaga,Setophaga_pensylvanica,LC,No,2.001,No
Passeriformes,Parulidae,Setophaga,Setophaga_petechia,LC,No,2.41,No
Passeriformes,Parulidae,Setophaga,Setophaga_pharetra,LC,Yes,2.354,Yes
Passeriformes,Parulidae,Setophaga,Setophaga_pinus,LC,No,2.06,No
Passeriformes,Parulidae,Setophaga,Setophaga_pitiayumi,LC,No,2.022,No
Passeriformes,Parulidae,Setophaga,Setophaga_pityophila,LC,Yes,2.522,Yes
Passeriformes,Parulidae,Setophaga,Setophaga_plumbea,LC,Yes,2.502,Yes
Passeriformes,Parulidae,Setophaga,Setophaga_ruticilla,LC,No,2.291,No
Passeriformes,Parulidae,Setophaga,Setophaga_striata,NT,No,2.084,No
Passeriformes,Parulidae,Setophaga,Setophaga_subita,VU,Yes,2.304,Yes
Passeriformes,Parulidae,Setophaga,Setophaga_tigrina,LC,No,1.89,No
Passeriformes,Parulidae,Setophaga,Setophaga_townsendi,LC,No,2.379,No
Passeriformes,Parulidae,Setophaga,Setophaga_virens,LC,No,1.986,No
Passeriformes,Parulidae,Setophaga,Setophaga_vitellina,NT,Yes,2.37,Yes
Passeriformes,Parulidae,Vermivora,Vermivora_bachmanii,CR,No,2.33,No
Passeriformes,Parulidae,Vermivora,Vermivora_chrysoptera,NT,No,2.079,No
Passeriformes,Parulidae,Vermivora,Vermivora_cyanoptera,LC,No,2.136,No
Passeriformes,Passerellidae,Aimophila,Aimophila_notosticta,LC,No,2.496,No
Passeriformes,Passerellidae,Aimophila,Aimophila_rufescens,LC,No,2.973,No
Passeriformes,Passerellidae,Aimophila,Aimophila_ruficeps,LC,No,2.197,No
Passeriformes,Passerellidae,Ammodramus,Ammodramus_aurifrons,LC,No,2.307,No
Passeriformes,Passerellidae,Ammodramus,Ammodramus_humeralis,LC,No,2.184,No
Passeriformes,Passerellidae,Ammodramus,Ammodramus_savannarum,LC,No,2.152,No
Passeriformes,Passerellidae,Ammospiza,Ammospiza_caudacuta,EN,No,2.338,No
Passeriformes,Passerellidae,Ammospiza,Ammospiza_leconteii,LC,No,1.948,No
Passeriformes,Passerellidae,Ammospiza,Ammospiza_maritima,LC,No,2.842,No
Passeriformes,Passerellidae,Ammospiza,Ammospiza_nelsoni,LC,No,2.635,No
Passeriformes,Passerellidae,Amphispiza,Amphispiza_bilineata,LC,No,2.202,No
Passeriformes,Passerellidae,Amphispiza,Amphispiza_quinquestriata,LC,No,2.291,No
Passeriformes,Passerellidae,Arremon,Arremon_abeillei,LC,No,2.954,No
Passeriformes,Passerellidae,Arremon,Arremon_assimilis,LC,No,2.534,No
Passeriformes,Passerellidae,Arremon,Arremon_atricapillus,LC,No,2.534,No
Passeriformes,Passerellidae,Arremon,Arremon_aurantiirostris,LC,No,3.544,No
Passeriformes,Passerellidae,Arremon,Arremon_axillaris,LC,No,2.534,No
Passeriformes,Passerellidae,Arremon,Arremon_basilicus,NT,No,2.534,No
Passeriformes,Passerellidae,Arremon,Arremon_brunneinucha,LC,No,3.802,No
Passeriformes,Passerellidae,Arremon,Arremon_castaneiceps,NT,No,3.229,No
Passeriformes,Passerellidae,Arremon,Arremon_costaricensis,LC,No,2.534,No
Passeriformes,Passerellidae,Arremon,Arremon_crassirostris,LC,No,2.911,No
Passeriformes,Passerellidae,Arremon,Arremon_flavirostris,LC,No,2.831,No
Passeriformes,Passerellidae,Arremon,Arremon_franciscanus,NT,No,2.846,No
Passeriformes,Passerellidae,Arremon,Arremon_nigriceps,LC,No,2.534,No
Passeriformes,Passerellidae,Arremon,Arremon_perijanus,VU,No,2.534,No
Passeriformes,Passerellidae,Arremon,Arremon_phaeopleurus,LC,No,2.534,No
Passeriformes,Passerellidae,Arremon,Arremon_phygas,VU,No,2.534,No
Passeriformes,Passerellidae,Arremon,Arremon_schlegeli,LC,No,2.944,No
Passeriformes,Passerellidae,Arremon,Arremon_semitorquatus,LC,No,2.853,No
Passeriformes,Passerellidae,Arremon,Arremon_taciturnus,LC,No,2.534,No
Passeriformes,Passerellidae,Arremon,Arremon_torquatus,LC,No,2.534,No
Passeriformes,Passerellidae,Arremon,Arremon_virenticeps,LC,No,3.157,No
Passeriformes,Passerellidae,Arremonops,Arremonops_chloronotus,LC,No,2.815,No
Passeriformes,Passerellidae,Arremonops,Arremonops_conirostris,LC,No,3.307,No
Passeriformes,Passerellidae,Arremonops,Arremonops_rufivirgatus,LC,No,2.5,No
